# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Jun 22 00:02:21 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: HST/WFC3 wide filters (UVIS+IR) - updated filters and zeropoints, 2021
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F218Wmag  F225Wmag  F275Wmag  F336Wmag  F390Wmag  F438Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag  F105Wmag  F110Wmag  F125Wmag  F140Wmag  F160Wmag
0.00015547 -2.00000 10.07918 0.0936335474 1.1156111956    0.094 -3.048  3.5137  5.463    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.83e-17      0.00 7.473e-01 2.525e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.636e-04 12.390 21.989 21.249 21.928 17.969 17.718 16.300 15.214 14.237 13.565 13.201 11.809 11.619 10.871 10.683 10.452 10.290 10.194
0.00015547 -2.00000 10.07918 0.0979434103 1.1536936760    0.098 -2.915  3.5322  5.424    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -9.5e-17      0.00 7.463e-01 2.536e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.637e-04 12.057 21.393 20.820 20.987 17.018 16.682 15.529 14.580 13.658 13.021 12.661 11.473 11.304 10.595 10.408 10.181 9.998 9.867
0.00015547 -2.00000 10.07918 0.1035686582 1.2002434731    0.103 -2.750  3.5551  5.375    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-16      0.00 7.449e-01 2.550e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.636e-04 11.645 20.545 20.109 19.476 15.884 15.490 14.610 13.809 12.987 12.380 12.034 11.054 10.909 10.250 10.068 9.849 9.646 9.483
0.00015547 -2.00000 10.07918 0.1234388798 1.3415665627    0.123 -2.474  3.5829  5.287    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.73e-16      0.00 7.417e-01 2.581e-01 2.943e-05 7.940e-06 7.201e-05 -1.000 1.637e-04 10.956 19.200 18.703 17.434 14.406 14.028 13.394 12.730 12.037 11.482 11.162 10.355 10.231 9.633 9.462 9.254 9.039 8.847
0.00015547 -2.00000 10.07918 0.1433091164 1.4560320377    0.143 -2.298  3.5964  5.229    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.07e-16      0.00 7.396e-01 2.602e-01 2.943e-05 7.940e-06 7.201e-05 -1.000 1.637e-04 10.514 18.390 17.796 16.398 13.615 13.279 12.736 12.121 11.486 10.964 10.661 9.907 9.792 9.223 9.058 8.856 8.639 8.438
0.00015547 -2.00000 10.07918 0.1631793380 1.5515257120    0.163 -2.160  3.6051  5.182    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.53e-16      0.00 7.384e-01 2.614e-01 2.943e-05 7.940e-06 7.201e-05 -1.000 1.636e-04 10.170 17.826 17.173 15.715 13.057 12.757 12.264 11.676 11.075 10.575 10.283 9.558 9.447 8.898 8.736 8.538 8.321 8.117
0.00015547 -2.00000 10.07918 0.2029198259 1.7036917210    0.203 -1.946  3.6168  5.109    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.82e-16      0.00 7.378e-01 2.621e-01 2.943e-05 7.940e-06 7.201e-05 -1.000 1.636e-04 9.634 16.992 16.267 14.750 12.248 12.005 11.569 11.014 10.454 9.982 9.705 9.015 8.911 8.387 8.230 8.037 7.821 7.615
0.00015547 -2.00000 10.07918 0.2525953948 1.8468695879    0.252 -1.749  3.6275  5.051    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-15      0.00 7.380e-01 2.618e-01 2.943e-05 7.940e-06 7.201e-05 -1.000 1.636e-04 9.143 16.165 15.394 13.874 11.523 11.334 10.945 10.415 9.888 9.441 9.177 8.518 8.419 7.918 7.765 7.577 7.363 7.157
0.00015547 -2.00000 10.07918 0.3022710085 1.9574397802    0.302 -1.598  3.6363  5.013    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-15      0.00 7.381e-01 2.618e-01 2.942e-05 7.941e-06 7.201e-05 -1.000 1.636e-04 8.765 15.502 14.704 13.190 10.957 10.818 10.464 9.953 9.451 9.024 8.770 8.135 8.040 7.557 7.408 7.225 7.013 6.809
0.00015547 -2.00000 10.07918 0.3519465327 2.0465962887    0.352 -1.473  3.6445  4.987    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -2.29e-15      0.00 7.382e-01 2.616e-01 2.940e-05 7.942e-06 7.201e-05 -1.000 1.636e-04 8.451 14.961 14.140 12.616 10.478 10.385 10.061 9.567 9.086 8.676 8.431 7.816 7.725 7.260 7.115 6.935 6.726 6.524
0.00015547 -2.00000 10.07918 0.4016221166 2.1207315922    0.401 -1.347  3.6534  4.955    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.97e-15      0.00 7.502e-01 2.496e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.637e-04 8.139 14.414 13.570 12.028 9.988 9.947 9.656 9.180 8.721 8.327 8.092 7.500 7.413 6.966 6.824 6.648 6.443 6.245
0.00015547 -2.00000 10.07918 0.4512977004 2.1838121414    0.451 -1.194  3.6681  4.911    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.19e-15      0.00 7.507e-01 2.491e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.637e-04 7.756 13.540 12.692 11.179 9.322 9.365 9.130 8.684 8.258 7.892 7.672 7.114 7.033 6.616 6.480 6.311 6.113 5.922
0.00015547 -2.00000 10.07918 0.5009732842 2.2384552956    0.501 -1.023  3.6852  4.854    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -6.3e-15      0.00 7.514e-01 2.484e-01 2.938e-05 7.927e-06 7.190e-05 -1.000 1.636e-04 7.328 12.492 11.671 10.230 8.585 8.720 8.551 8.140 7.750 7.412 7.209 6.688 6.614 6.231 6.103 5.942 5.753 5.571
0.00015547 -2.00000 10.07918 0.5506489277 2.2841949463    0.550 -0.819  3.7053  4.771    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-14      0.00 7.848e-01 2.151e-01 2.566e-05 6.927e-06 6.286e-05 -1.000 9.984e-05 6.818 11.176 10.442 9.151 7.748 7.978 7.883 7.514 7.164 6.855 6.669 6.189 6.122 5.777 5.658 5.506 5.329 5.160
0.00015547 -2.00000 10.07918 0.6003244519 2.3213412762    0.600 -0.611  3.7305  4.701    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-14      0.00 7.975e-01 2.024e-01 2.432e-05 6.570e-06 5.965e-05 -1.000 1.154e-04 6.297 9.646 9.063 8.017 6.889 7.211 7.194 6.877 6.572 6.297 6.130 5.697 5.639 5.339 5.230 5.090 4.928 4.773
0.00015547 -2.00000 10.07918 0.6074755192 2.3261165619    0.607 -0.579  3.7348  4.691    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.91e-14      0.00 7.997e-01 2.002e-01 2.409e-05 6.508e-06 5.909e-05 -1.000 1.078e-04 6.218 9.414 8.855 7.849 6.763 7.097 7.090 6.782 6.484 6.214 6.050 5.624 5.568 5.275 5.167 5.029 4.869 4.718
0.00015547 -2.00000 10.07918 0.6185930967 2.3332889080    0.618 -0.530  3.7414  4.676    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.16e-14      0.00 8.033e-01 1.965e-01 2.371e-05 6.406e-06 5.817e-05 -1.000 1.528e-04 6.094 9.050 8.530 7.588 6.567 6.920 6.929 6.634 6.347 6.084 5.925 5.511 5.456 5.174 5.069 4.934 4.778 4.630
0.00015547 -2.00000 10.07918 0.6284974217 2.3394336700    0.628 -0.485  3.7472  4.662    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.42e-14      0.00 8.067e-01 1.931e-01 2.335e-05 6.311e-06 5.732e-05 -1.000 1.417e-04 5.983 8.716 8.235 7.357 6.399 6.766 6.787 6.503 6.225 5.970 5.815 5.411 5.359 5.086 4.983 4.850 4.696 4.551
0.00015547 -2.00000 10.07918 0.6381110549 2.3451886177    0.638 -0.441  3.7528  4.647    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-15      0.00 8.102e-01 1.897e-01 2.299e-05 6.215e-06 5.646e-05 -1.000 1.269e-04 5.874 8.404 7.958 7.137 6.237 6.618 6.650 6.376 6.107 5.859 5.708 5.314 5.264 5.000 4.898 4.768 4.616 4.473
0.00015547 -2.00000 10.07918 0.6494354606 2.3517167568    0.649 -0.389  3.7592  4.629    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.04e-14      0.00 8.145e-01 1.854e-01 2.254e-05 6.096e-06 5.539e-05 -1.000 1.116e-04 5.744 8.050 7.640 6.882 6.047 6.443 6.487 6.225 5.967 5.727 5.581 5.200 5.151 4.897 4.798 4.670 4.521 4.381
0.00015547 -2.00000 10.07918 0.6499999762 2.3520355225    0.650 -0.387  3.7595  4.628    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1  -3.1e-14      0.00 8.147e-01 1.851e-01 2.252e-05 6.090e-06 5.533e-05 -1.000 1.561e-04 5.737 8.032 7.624 6.869 6.037 6.434 6.479 6.218 5.960 5.721 5.575 5.194 5.145 4.892 4.793 4.665 4.516 4.376
0.00015547 -2.00000 10.07918 0.6588703394 2.3569593430    0.659 -0.345  3.7644  4.611    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.45e-14      0.00 8.190e-01 1.808e-01 2.207e-05 5.971e-06 5.426e-05 -1.000 1.637e-04 5.633 7.779 7.395 6.682 5.896 6.301 6.354 6.101 5.851 5.617 5.475 5.102 5.055 4.809 4.711 4.585 4.438 4.300
0.00015547 -2.00000 10.07918 0.6690781713 2.3624401093    0.669 -0.297  3.7698  4.591    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.92e-14      0.00 8.243e-01 1.756e-01 2.153e-05 5.825e-06 5.296e-05 -1.000 1.512e-04 5.512 7.495 7.137 6.469 5.733 6.148 6.208 5.965 5.723 5.497 5.358 4.995 4.949 4.711 4.614 4.490 4.346 4.211
0.00015547 -2.00000 10.07918 0.6787885427 2.3674783707    0.679 -0.250  3.7749  4.571    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -3.25e-14      0.00 8.296e-01 1.702e-01 2.097e-05 5.678e-06 5.164e-05 -1.000 1.357e-04 5.394 7.240 6.903 6.274 5.582 6.003 6.069 5.835 5.601 5.380 5.244 4.890 4.846 4.614 4.520 4.397 4.255 4.122
0.00015547 -2.00000 10.07918 0.6880588531 2.3721358776    0.688 -0.203  3.7798  4.550    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1  -1.5e-14      0.00 8.351e-01 1.648e-01 2.041e-05 5.528e-06 5.029e-05 -1.000 1.145e-04 5.278 6.998 6.679 6.086 5.435 5.862 5.933 5.707 5.480 5.265 5.133 4.786 4.744 4.519 4.426 4.305 4.165 4.034
0.00015547 -2.00000 10.07918 0.6962858438 2.3761501312    0.696 -0.160  3.7840  4.529    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -5.49e-15      0.00 8.401e-01 1.597e-01 1.988e-05 5.388e-06 4.903e-05 -1.000 1.185e-04 5.171 6.792 6.488 5.924 5.306 5.736 5.809 5.590 5.370 5.160 5.030 4.692 4.650 4.432 4.340 4.221 4.082 3.954
0.00015547 -2.00000 10.07918 0.6999999881 2.3779268265    0.700 -0.141  3.7859  4.519    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -5.95e-14      0.00 8.425e-01 1.574e-01 1.964e-05 5.322e-06 4.844e-05 -1.000 1.276e-04 5.122 6.700 6.403 5.850 5.248 5.678 5.753 5.537 5.319 5.112 4.984 4.648 4.607 4.391 4.300 4.182 4.044 3.917
0.00015547 -2.00000 10.07918 0.7091768384 2.3822250366    0.709 -0.090  3.7903  4.492    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.85e-14      0.00 8.478e-01 1.521e-01 1.909e-05 5.189e-06 4.727e-05 -1.000 1.202e-04 4.996 6.475 6.192 5.669 5.101 5.531 5.608 5.400 5.188 4.986 4.862 4.534 4.494 4.285 4.195 4.078 3.943 3.818
0.00015547 -2.00000 10.07918 0.7176503539 2.3860819340    0.717 -0.041  3.7943  4.464    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.87e-14      0.00 8.522e-01 1.477e-01 1.864e-05 5.082e-06 4.633e-05 -1.000 1.276e-04 4.873 6.273 6.002 5.503 4.965 5.392 5.469 5.267 5.061 4.864 4.742 4.422 4.384 4.180 4.091 3.977 3.844 3.722
0.00015547 -2.00000 10.07918 0.7260162234 2.3897883892    0.726  0.010  3.7982  4.434    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.12e-14      0.00 8.561e-01 1.438e-01 1.826e-05 4.991e-06 4.554e-05 -1.000 7.713e-05 4.745 6.070 5.811 5.335 4.825 5.247 5.325 5.129 4.929 4.737 4.618 4.304 4.267 4.069 3.982 3.869 3.738 3.619
0.00015547 -2.00000 10.07918 0.7332008481 2.3928937912    0.733  0.057  3.8015  4.404    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-13      0.00 8.591e-01 1.408e-01 1.799e-05 4.928e-06 4.500e-05 -1.000 8.076e-05 4.629 5.896 5.647 5.189 4.702 5.118 5.194 5.004 4.808 4.620 4.503 4.196 4.160 3.966 3.881 3.769 3.641 3.523
0.00015547 -2.00000 10.07918 0.7401607633 2.3958363533    0.740  0.105  3.8046  4.373    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-13      0.00 8.617e-01 1.382e-01 1.776e-05 4.876e-06 4.455e-05 -1.000 1.358e-04 4.508 5.728 5.486 5.045 4.578 4.986 5.061 4.875 4.684 4.500 4.385 4.083 4.048 3.858 3.774 3.664 3.538 3.423
0.00015547 -2.00000 10.07918 0.7471207976 2.3987157345    0.746  0.157  3.8075  4.336    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-14      0.00 8.640e-01 1.358e-01 1.756e-05 4.831e-06 4.417e-05 -1.000 1.519e-04 4.379 5.554 5.320 4.895 4.447 4.845 4.918 4.737 4.550 4.370 4.257 3.960 3.926 3.741 3.658 3.549 3.425 3.313
0.00015547 -2.00000 10.07918 0.7500000000 2.3998889923    0.749  0.179  3.8086  4.321    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1  -1.5e-13      0.00 8.650e-01 1.349e-01 1.748e-05 4.814e-06 4.402e-05 -1.000 1.608e-04 4.323 5.481 5.251 4.832 4.391 4.785 4.858 4.678 4.493 4.314 4.202 3.907 3.874 3.690 3.608 3.500 3.377 3.265
0.00015547 -2.00000 10.07918 0.7513623834 2.4004404545    0.751  0.189  3.8093  4.313    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-13      0.00 8.651e-01 1.348e-01 1.749e-05 4.816e-06 4.404e-05 -1.000 1.618e-04 4.297 5.446 5.217 4.801 4.364 4.756 4.829 4.650 4.466 4.288 4.176 3.883 3.849 3.667 3.585 3.477 3.354 3.243
0.00015547 -2.00000 10.07918 0.7594360113 2.4036624432    0.759  0.258  3.8126  4.262    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.92e-13      0.00 8.656e-01 1.343e-01 1.753e-05 4.830e-06 4.419e-05 -1.000 6.492e-05 4.124 5.231 5.010 4.611 4.195 4.571 4.640 4.466 4.287 4.113 4.005 3.717 3.685 3.507 3.427 3.321 3.201 3.093
0.00015547 -2.00000 10.07918 0.7647926807 2.4057569504    0.764  0.308  3.8146  4.223    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.24e-13      0.00 8.658e-01 1.341e-01 1.756e-05 4.841e-06 4.430e-05 -1.000 9.665e-05 3.999 5.087 4.870 4.480 4.073 4.439 4.505 4.335 4.158 3.987 3.880 3.596 3.564 3.389 3.310 3.205 3.087 2.980
0.00015547 -2.00000 10.07918 0.7698709965 2.4077117443    0.769  0.358  3.8160  4.182    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -2.63e-13      0.00 8.649e-01 1.350e-01 1.770e-05 4.881e-06 4.467e-05 -1.000 1.000e-04 3.874 4.949 4.736 4.352 3.953 4.308 4.372 4.204 4.030 3.860 3.754 3.474 3.442 3.269 3.191 3.087 2.970 2.865
0.00015547 -2.00000 10.07918 0.7740224004 2.4092876911    0.773  0.402  3.8166  4.142    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -3.05e-13      0.00 8.638e-01 1.361e-01 1.786e-05 4.923e-06 4.506e-05 -1.000 9.993e-05 3.764 4.837 4.625 4.244 3.849 4.195 4.257 4.090 3.917 3.749 3.643 3.364 3.333 3.161 3.083 2.979 2.863 2.759
0.00015547 -2.00000 10.07918 0.7756054401 2.4098837376    0.774  0.421  3.8163  4.123    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -3.26e-13      0.00 8.634e-01 1.365e-01 1.792e-05 4.939e-06 4.520e-05 -1.000 1.000e-04 3.717 4.794 4.582 4.201 3.804 4.148 4.210 4.042 3.869 3.701 3.595 3.316 3.284 3.112 3.034 2.930 2.814 2.710
0.00015547 -2.00000 10.07918 0.7799062133 2.4114885330    0.779  0.476  3.8145  4.063    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -3.93e-13      0.00 8.622e-01 1.377e-01 1.807e-05 4.983e-06 4.561e-05 -1.000 9.997e-05 3.579 4.683 4.469 4.082 3.678 4.015 4.074 3.906 3.731 3.561 3.455 3.173 3.141 2.966 2.887 2.783 2.666 2.560
0.00015547 -2.00000 10.07918 0.7829150558 2.4125993252    0.782  0.520  3.8118  4.010    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -4.61e-13      0.00 8.614e-01 1.385e-01 1.818e-05 5.013e-06 4.588e-05 -1.000 1.000e-04 3.470 4.611 4.392 3.995 3.579 3.913 3.973 3.801 3.624 3.452 3.344 3.058 3.025 2.846 2.766 2.660 2.541 2.433
0.00015547 -2.00000 10.07918 0.7835566401 2.4128348827    0.782  0.530  3.8110  3.997    1  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1  -4.8e-13      0.00 8.613e-01 1.386e-01 1.821e-05 5.020e-06 4.594e-05 -1.000 9.993e-05 3.445 4.597 4.377 3.976 3.557 3.891 3.950 3.778 3.600 3.427 3.318 3.031 2.998 2.818 2.737 2.631 2.511 2.403
0.00015547 -2.00000 10.07918 0.7841680050 2.4130589962    0.783  0.541  3.8098  3.982    2  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -5.01e-13      0.00 8.611e-01 1.388e-01 1.823e-05 5.026e-06 4.600e-05 -1.000 9.993e-05 3.419 4.588 4.365 3.960 3.533 3.868 3.927 3.754 3.574 3.400 3.290 3.001 2.968 2.786 2.705 2.598 2.478 2.368
0.00015547 -2.00000 10.07918 0.7862255573 2.4138100147    0.785  0.580  3.8044  3.923    2  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -5.84e-13      0.00 8.606e-01 1.393e-01 1.831e-05 5.047e-06 4.619e-05 -1.000 9.996e-05 3.321 4.576 4.341 3.910 3.453 3.788 3.847 3.667 3.481 3.301 3.188 2.891 2.856 2.666 2.583 2.473 2.349 2.236
0.00015547 -2.00000 10.07918 0.7878014445 2.4143824577    0.786  0.615  3.7978  3.862    2  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -6.79e-13      0.00 8.601e-01 1.398e-01 1.836e-05 5.063e-06 4.634e-05 -1.000 9.993e-05 3.233 4.595 4.344 3.880 3.386 3.724 3.783 3.594 3.400 3.213 3.096 2.788 2.751 2.551 2.465 2.352 2.223 2.105
0.00015547 -2.00000 10.07918 0.7890366316 2.4148290157    0.787  0.647  3.7899  3.799    2  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -7.85e-13      0.00 8.597e-01 1.402e-01 1.843e-05 5.082e-06 4.651e-05 -1.000 1.065e-04 3.153 4.648 4.376 3.873 3.333 3.674 3.733 3.533 3.330 3.133 3.012 2.690 2.651 2.440 2.350 2.233 2.098 1.974
0.00015547 -2.00000 10.07918 0.7900331020 2.4151883125    0.788  0.676  3.7812  3.736    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -9.02e-13      0.00 8.557e-01 1.442e-01 1.888e-05 5.202e-06 4.760e-05 -1.000 9.391e-05 3.080 4.733 4.437 3.887 3.294 3.639 3.695 3.484 3.269 3.062 2.935 2.598 2.557 2.332 2.239 2.118 1.977 1.847
0.00015547 -2.00000 10.07918 0.7908694744 2.4154889584    0.789  0.703  3.7727  3.675    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-12      0.00 8.390e-01 1.609e-01 2.054e-05 5.653e-06 5.166e-05 -1.000 8.826e-05 3.012 4.848 4.524 3.920 3.267 3.612 3.664 3.439 3.212 2.996 2.863 2.513 2.468 2.231 2.134 2.009 1.863 1.727
0.00015547 -2.00000 10.07918 0.7916075587 2.4157536030    0.790  0.731  3.7648  3.616    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-12      0.00 8.110e-01 1.888e-01 2.322e-05 6.372e-06 5.809e-05 -1.000 1.181e-04 2.943 4.962 4.608 3.951 3.240 3.583 3.629 3.392 3.155 2.930 2.792 2.428 2.381 2.132 2.032 1.903 1.751 1.610
0.00015547 -2.00000 10.07918 0.7922626138 2.4159882069    0.791  0.761  3.7578  3.558    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-12      0.00 7.921e-01 2.078e-01 2.501e-05 6.849e-06 6.236e-05 -1.000 1.167e-04 2.866 5.059 4.678 3.971 3.206 3.545 3.586 3.338 3.090 2.857 2.714 2.338 2.289 2.029 1.926 1.794 1.638 1.492
0.00015547 -2.00000 10.07918 0.7929115295 2.4162199497    0.791  0.801  3.7514  3.493    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-12      0.00 7.808e-01 2.191e-01 2.608e-05 7.137e-06 6.492e-05 -1.000 1.547e-04 2.768 5.126 4.719 3.965 3.151 3.485 3.519 3.260 3.003 2.762 2.616 2.229 2.178 1.908 1.802 1.667 1.508 1.357
0.00015547 -2.00000 10.07918 0.7934238315 2.4164028168    0.792  0.839  3.7473  3.438    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-12      0.00 7.753e-01 2.245e-01 2.660e-05 7.275e-06 6.616e-05 -1.000 1.636e-04 2.672 5.151 4.724 3.936 3.087 3.414 3.443 3.177 2.914 2.669 2.519 2.125 2.072 1.796 1.688 1.551 1.389 1.236
0.00015547 -2.00000 10.07918 0.7937740684 2.4165275097    0.792  0.869  3.7448  3.399    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-12      0.00 7.725e-01 2.273e-01 2.686e-05 7.346e-06 6.679e-05 -1.000 1.637e-04 2.598 5.153 4.713 3.904 3.034 3.356 3.382 3.112 2.845 2.597 2.445 2.046 1.994 1.713 1.604 1.466 1.302 1.148
0.00015547 -2.00000 10.07918 0.7940821648 2.4166371822    0.792  0.899  3.7431  3.362    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.31e-12      0.00 7.707e-01 2.291e-01 2.703e-05 7.388e-06 6.717e-05 -1.000 1.448e-04 2.523 5.128 4.680 3.858 2.974 3.292 3.316 3.043 2.774 2.523 2.371 1.969 1.916 1.632 1.523 1.384 1.219 1.063
0.00015547 -2.00000 10.07918 0.7944860458 2.4167807102    0.793  0.940  3.7410  3.313    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.68e-12      0.00 7.685e-01 2.313e-01 2.721e-05 7.437e-06 6.760e-05 -1.000 1.424e-04 2.420 5.087 4.629 3.790 2.889 3.203 3.224 2.947 2.676 2.423 2.269 1.864 1.809 1.522 1.412 1.272 1.106 0.948
0.00015547 -2.00000 10.07918 0.7948929667 2.4169251919    0.793  0.984  3.7391  3.262    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.15e-12      0.00 7.666e-01 2.333e-01 2.736e-05 7.477e-06 6.796e-05 -1.000 1.407e-04 2.311 5.036 4.568 3.713 2.798 3.106 3.124 2.845 2.570 2.315 2.160 1.752 1.697 1.406 1.295 1.154 0.986 0.827
0.00015547 -2.00000 10.07918 0.7952827215 2.4170634747    0.793  1.028  3.7374  3.211    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -3.7e-12      0.00 7.648e-01 2.350e-01 2.747e-05 7.509e-06 6.825e-05 -1.000 1.624e-04 2.199 4.977 4.501 3.633 2.703 3.007 3.021 2.739 2.462 2.205 2.050 1.638 1.583 1.289 1.177 1.034 0.865 0.705
0.00015547 -2.00000 10.07918 0.7956970334 2.4172103405    0.793  1.079  3.7356  3.153    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.44e-12      0.00 7.631e-01 2.367e-01 2.758e-05 7.539e-06 6.851e-05 -1.000 1.637e-04 2.072 4.906 4.421 3.538 2.595 2.892 2.904 2.619 2.339 2.081 1.924 1.510 1.454 1.156 1.043 0.900 0.729 0.567
0.00015547 -2.00000 10.07918 0.7960445881 2.4173333645    0.794  1.125  3.7341  3.102    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.23e-12      0.00 7.617e-01 2.381e-01 2.766e-05 7.561e-06 6.870e-05 -1.000 1.636e-04 1.958 4.838 4.346 3.451 2.496 2.788 2.797 2.510 2.229 1.968 1.811 1.394 1.338 1.037 0.923 0.779 0.606 0.443
0.00015547 -2.00000 10.07918 0.7963963151 2.4174578190    0.794  1.175  3.7326  3.046    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.26e-12      0.00 7.603e-01 2.395e-01 2.772e-05 7.580e-06 6.887e-05 -1.000 1.464e-04 1.834 4.760 4.262 3.353 2.387 2.674 2.681 2.391 2.108 1.846 1.687 1.268 1.211 0.908 0.793 0.648 0.474 0.309
0.00015547 -2.00000 10.07918 0.7967413664 2.4175796509    0.794  1.228  3.7310  2.986    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.57e-12      0.00 7.590e-01 2.409e-01 2.777e-05 7.599e-06 6.902e-05 -1.000 1.506e-04 1.701 4.679 4.172 3.250 2.271 2.553 2.556 2.264 1.979 1.715 1.556 1.134 1.076 0.770 0.654 0.508 0.332 0.165
